Record ID,Offender Number,Record Date,Fiscal Year Revoked,Revocation Type,Status,Sex,Race & Ethnicity,Age,Offense Code,Offense Class,Offense Description,Offense Type,Offense Subtype
6281,19582637,12/07/2022,2023,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6280,3344807,02/10/2015,2015,4. Revoked - New Arrest ICON,Parole,Male,White,39,715A.2(2)(a),D Felony,FORGERY,Property,Forgery/Fraud
6279,3361343,09/24/2018,2019,4. Revoked - New Arrest ICON,Parole,Male,White,38,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6278,18487163,01/14/2022,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,25,124.401(1)(b)(3),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine GT 5gm but LT 50 gm",Drug,Trafficking
6277,18540305,05/11/2018,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,33,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
6276,19016978,07/18/2024,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,32,"724.16A,1",D Felony,TRAFFICKING IN STOLEN WEAPONS,Public Order,Weapons
6275,3253949,02/07/2022,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,44,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
6274,2421107,06/22/2015,2015,4. Revoked - New Arrest ICON,Parole,Male,White,52,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6273,19713635,02/14/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,38,124.401(1)(b)(3),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine GT 5gm but LT 50 gm",Drug,Trafficking
6272,19562519,03/07/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,40,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6271,18731750,01/18/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,36,692A.111,C Felony,Sex Offender Registration Violation - 2nd offense or subsequent,Public Order,Other Public Order
6270,2411465,04/07/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,47,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6269,19986476,07/11/2019,2020,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6268,18778871,02/09/2024,2024,5. Revoked - Other Violation (No New Arrest),Parole,Female,White,29,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6267,3120392,02/03/2022,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,49,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6266,19617641,02/21/2019,2019,5. Revoked - Other Violation (No New Arrest),Parole,Female,White,56,706A.2(4),B Felony,Ongoing Criminal Conduct-Unlawful Activity,Other,Other Criminal
6265,3347951,04/16/2019,2019,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,39,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
6264,3141530,04/01/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,45,708.3A(1),D Felony,ASSAULT INTENT OF INJURY PEACE OFFICER/OTHERS,Violent,Assault
6263,18764228,01/05/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,27,707.6A(4),D Felony,Serious Injury by Vehicle,Violent,Other Violent
6262,20064767,01/28/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,42,715A.2(2)(a),D Felony,FORGERY,Property,Forgery/Fraud
6261,18992555,07/19/2022,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Hispanic,36,711.3,C Felony,"ROBBERY 2ND DEGREE, 85%",Violent,Robbery
6260,20308598,06/09/2023,2023,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,38,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6259,18653996,03/27/2019,2019,4. Revoked - New Arrest ICON,Parole,Male,Black,31,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6258,18998240,06/06/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,33,713.6A(2),D Felony,Burglary 3rd Degree-Motor Vehicle-2nd or Subseq,Property,Burglary
6257,19853672,03/15/2018,2018,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,33,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
6256,20176748,11/27/2023,2024,2. Revoked - Serious Misdemeanor New Conviction,Parole,Female,White,46,124.401C,Felony - Enhancement to Original Penalty,MANUFACTURE METH IN MINORS PRESENCE - PENALTY ENHANCED,Drug,Trafficking
6255,20361224,05/11/2018,2018,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,Hispanic,23,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6254,19035101,06/24/2022,2022,4. Revoked - New Arrest ICON,Parole,Male,White,32,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6253,3049919,12/20/2021,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,48,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6252,18122012,08/13/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,34,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6251,3445157,01/27/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,30,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
6250,18792821,08/18/2016,2017,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,White,24,712.3,C Felony,ARSON 2ND DEGREE,Property,Arson
6249,3224495,07/15/2020,2021,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,46,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6248,19566980,08/08/2019,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,32,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6247,3394262,05/15/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,63,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6246,20148905,05/09/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,32,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6245,2104259,01/03/2019,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,57,"902.8,A",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PERSON),Other,Other Criminal
6244,20655446,01/04/2017,2017,4. Revoked - New Arrest ICON,Special Sentence,Male,White,33,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
6243,20178308,06/16/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,35,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6242,232523,06/13/2016,2016,4. Revoked - New Arrest ICON,Parole,Male,Black,49,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
6241,20934608,03/17/2020,2020,5. Revoked - Other Violation (No New Arrest),Parole,Female,White,30,124.401(1)(c)(8),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Other Subst Sched I, II, III",Drug,Trafficking
6240,19564019,07/23/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,American Indian or Alaska Native,38,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6239,20812406,09/12/2022,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,39,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
6238,18302465,09/08/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Asian or Pacific Islander,40,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
6237,19161101,03/19/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,28,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6236,3334202,08/24/2018,2019,4. Revoked - New Arrest ICON,Parole,Male,White,38,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6235,19158779,10/25/2021,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6234,19775756,12/13/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,28,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6233,19928807,09/28/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,26,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6232,3267515,03/23/2022,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,44,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6231,622412,02/06/2024,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,59,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
6230,18121724,08/08/2023,2024,4. Revoked - New Arrest ICON,Parole,Male,Black,26,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6229,18783662,06/12/2024,2024,2. Revoked - Serious Misdemeanor New Conviction,Parole,Female,American Indian or Alaska Native,42,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6228,20384924,06/23/2021,2021,2. Revoked - Serious Misdemeanor New Conviction,Special Sentence,Male,Black,24,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
6227,116261,02/04/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,53,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
6226,18171008,09/24/2014,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,50,124.401(1)(c)(2)(b),C Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 500gm",Drug,Trafficking
6225,19771367,07/23/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,41,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6224,3275789,12/17/2020,2021,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,50,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6223,19019651,02/12/2021,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,29,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
6222,3151739,01/09/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,44,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
6221,20470955,09/15/2021,2022,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,42,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6220,20197616,11/14/2018,2019,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,34,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
6219,20342807,02/05/2024,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,33,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
6218,20921693,08/02/2016,2017,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,28,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6217,18740609,04/23/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,40,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6216,18896885,09/16/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,30,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6215,20981924,01/28/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,23,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
6214,20732945,06/06/2017,2017,4. Revoked - New Arrest ICON,Parole,Male,White,28,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6213,18424646,09/10/2024,,5. Revoked - Other Violation (No New Arrest),Parole,Female,White,29,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6212,19195361,04/01/2021,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,30,715A.6(2)(B),D Felony,"UNAUTH. USE OF CREDIT CARD, GREATER THAN $1K, LESS THAN $10K",Property,Forgery/Fraud
6211,20126378,01/07/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,37,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
6210,20514557,07/27/2023,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,Black,31,124.401(1)(d),D Felony,"Proh. Acts. - Mfg., Del., Consp., or Poss.",Drug,Trafficking
6209,3327194,08/15/2019,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,43,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6208,184493,10/03/2014,2015,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,47,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
6207,20204147,09/17/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,33,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6206,18314711,05/27/2021,2021,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,Black,23,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
6205,19382501,07/18/2024,,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,Black,27,708.6(1),C Felony,INTIMIDATION WITH A DANGEROUS WEAPON,Violent,Assault
6204,2408699,05/29/2015,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,52,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
6203,18415730,08/25/2023,2024,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,White,23,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
6202,3152534,07/27/2023,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,49,321.279(3)(a),D Felony,"ELUDING-Speed in Excess of 25 mph Over Limit, Plus Participating in a Felony",Public Order,Traffic
6201,20241440,11/21/2024,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,45,708.2A(4),D Felony,"Domestic Abuse Assault-3rd or Subsequent Offense, 85%",Violent,Assault
6200,3393413,02/08/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,38,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6199,18911768,10/09/2017,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,26,321.561,Aggravated Misdemeanor,DRIVING WHILE BARRED - MOTOR VEHICLE,Public Order,Traffic
6198,18207242,09/22/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,29,719.8,D Felony,FURN. CONTR. SUBST. TO INMATES,Drug,Other Drug
6197,18922958,07/15/2014,2015,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,White,26,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
6196,20263973,03/23/2020,2020,4. Revoked - New Arrest ICON,Special Sentence,Male,American Indian or Alaska Native,35,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6195,19621502,10/03/2023,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,31,692A.111-B,D Felony,Sex Offender - Registration Violation - 2nd or subsequent offense,Public Order,Other Public Order
6194,19370888,12/26/2019,2020,4. Revoked - New Arrest ICON,Parole,Male,White,28,716.4,D Felony,CRIMINAL MISCHIEF 2ND DEGREE,Property,Vandalism
6193,20017817,04/12/2016,2016,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,37,726.6(6)-B,D Felony,Child Endangerment - Meth Exposure,Violent,Assault
6192,18203891,11/22/2019,2020,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,29,715A.2(B),Aggravated Misdemeanor,FORGERY,Property,Forgery/Fraud
6191,19935044,08/22/2024,,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,39,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
6190,3159029,02/15/2017,2017,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,42,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
6189,18188510,06/08/2023,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,27,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6188,18929294,11/05/2024,,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,American Indian or Alaska Native,34,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6187,20631686,01/21/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,American Indian or Alaska Native,34,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
6186,3393236,08/19/2014,2015,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,Black,36,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
6185,18304280,05/23/2019,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,22,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
6184,2405537,09/23/2016,2017,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,56,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
6183,19830851,06/11/2024,2024,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,23,708.2(3),Aggravated Misdemeanor,ASSAULT WHILE DISPLAYING A DANGEROUS WEAPON,Violent,Assault
6182,20494391,10/18/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,31,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
6181,19938416,03/03/2015,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,27,713.3,B Felony,BURGLARY 1ST DEGREE,Violent,Other Violent
6180,19305425,05/19/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,29,124.401(1)(c)(8),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Other Subst Sched I, II, III",Drug,Trafficking
6179,19857002,10/11/2018,2019,4. Revoked - New Arrest ICON,Parole,Male,White,28,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
6178,19630289,07/22/2024,,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,27,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
6177,19434416,01/13/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,30,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
6176,256856,09/24/2019,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,49,711.2,B Felony,ROBBERY 1ST DEGREE,Violent,Robbery
6175,18534566,02/20/2019,2019,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,33,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
6174,3050489,01/31/2019,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,46,724.26,D Felony,"REC. TRANSP, POS. FIREARM FELON",Public Order,Weapons
6173,18664046,02/12/2025,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,35,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
6172,19327052,04/25/2017,2017,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,26,708.2A(5),D Felony,Domestic Abuse Assault Impeding Air/Blood Flow Causing Bodily Injury,Violent,Assault
6171,20321789,08/20/2019,2020,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,36,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
